Timestamp,Arbitration_ID,DLC,Data,Class
1597707884.686583,140,8,18 7F 00 6E 20 00 06 9D,Normal
1597707884.686814,329,8,85 C5 7E 8C 32 2E 00 10,Normal
1597707884.688362,492,8,40 FE 0F 00 00 00 00 C4,Normal
1597707884.690078,391,8,00 00 00 00 00 00 05 6A,Normal
1597707884.690241,4F1,4,40 0B 60 51,Normal
1597707884.690482,50C,8,00 0E 00 07 06 10 00 A2,Normal
1597707884.690724,52A,8,06 00 00 00 02 00 06 A6,Normal
1597707884.690889,164,4,00 08 02 91,Normal
1597707884.691121,251,8,E5 04 5D 7D 00 B2 E8 86,Normal
1597707884.691319,2B0,6,94 07 14 07 5D 24,Normal
1597707884.691551,386,8,92 40 A6 00 8C 00 A1 40,Normal
1597707884.691775,366,7,38 D4 0B 39 23 05 01,Normal
1597707884.692014,356,8,00 00 00 80 16 00 00 00,Normal
1597707884.692256,367,8,00 00 00 00 05 00 BC 09,Normal
1597707884.692496,368,8,00 05 0E 00 01 D4 0B 42,Normal
1597707884.692736,48A,8,00 00 21 40 02 02 20 29,Normal
1597707884.692984,4C9,8,00 00 00 00 00 00 00 00,Normal
1597707884.693231,58B,8,11 00 00 00 00 00 00 00,Normal
1597707884.693479,5CD,8,00 00 00 00 00 00 00 00,Normal
1597707884.693715,340,8,00 00 00 24 66 01 5D 30,Normal
1597707884.693886,485,4,02 00 00 00,Normal
1597707884.694134,48C,8,4C 20 02 00 00 00 00 00,Normal
1597707884.694892,260,8,06 39 03 30 FF BF 53 17,Normal
1597707884.695761,47F,8,00 2E FF FA 00 78 00 4A,Normal
1597707884.696002,153,8,20 80 10 FF 00 FF E0 8E,Normal
1597707884.69624,220,8,31 A4 7C 00 00 89 12 35,Normal
1597707884.696479,130,8,34 85 80 81 00 00 07 8E,Normal
1597707884.696717,140,8,24 7F 00 6E 20 00 07 ED,Normal
1597707884.696945,329,8,85 C5 7E 8C 32 2F 00 10,Normal
1597707884.697178,495,8,00 00 61 0A 1D 02 87 6E,Normal
1597707884.697794,500,8,01 07 00 00 0C 00 03 E8,Normal
1597707884.700778,394,8,00 40 00 00 F2 43 9B 98,Normal
1597707884.700946,164,4,00 08 04 DF,Normal
1597707884.701176,251,8,E4 04 5E C0 00 B2 B8 86,Normal
1597707884.701379,2B0,6,9A 07 13 07 FE 3E,Normal
1597707884.701628,356,8,00 00 00 80 16 00 00 00,Normal
1597707884.701841,366,7,38 DA 0B 39 23 05 01,Normal
1597707884.702082,367,8,00 00 00 00 05 00 B3 09,Normal
1597707884.702322,368,8,00 05 0C 00 01 D4 0B 42,Normal
1597707884.702559,381,8,80 88 45 00 00 30 E9 05,Normal
1597707884.702793,387,8,EE 6D 6D C4 00 8C 00 00,Normal
1597707884.70303,38D,8,00 00 49 00 A0 7F FE 29,Normal
1597707884.703265,420,8,70 1E 00 C8 FC 4F 6A 00,Normal
1597707884.703503,421,8,FE 07 00 FF E3 7F 00 34,Normal
1597707884.703739,340,8,00 00 00 24 76 01 45 30,Normal
1597707884.703986,389,8,00 00 00 20 00 00 A4 00,Normal
1597707884.704162,453,5,00 88 8E 00 A3,Normal
1597707884.7044,470,8,15 41 05 04 54 50 54 8D,Normal
1597707884.704644,544,8,FF 77 FF FF 00 00 00 00,Normal
1597707884.704886,553,8,00 01 19 02 01 00 80 00,Normal
1597707884.705611,260,8,06 39 03 30 FF BF 55 24,Normal
1597707884.705851,153,8,20 80 10 FF 00 FF 00 AE,Normal
1597707884.706089,220,8,2E 24 7C 00 00 99 12 40,Normal
1597707884.706262,507,4,00 00 00 01,Normal
1597707884.706504,130,8,2C 85 60 81 00 00 08 23,Normal
1597707884.70674,140,8,34 7F 00 6F 20 00 08 72,Normal
1597707884.70697,329,8,85 C5 7E 8C 32 2E 00 10,Normal
1597707884.710014,391,8,00 00 00 00 00 00 06 4D,Normal
1597707884.710178,4F1,4,40 0B 60 61,Normal
1597707884.710778,490,8,00 00 08 21 00 40 3C 96,Normal
1597707884.710942,164,4,00 08 06 E5,Normal
1597707884.711177,251,8,E2 04 5F CE 00 B0 A8 86,Normal
1597707884.711379,2B0,6,A0 07 13 07 7F 89,Normal
1597707884.711615,386,8,91 80 A4 00 8C 80 A0 00,Normal
1597707884.711828,366,7,38 DE 0B 39 23 05 01,Normal
1597707884.712078,356,8,00 00 00 80 16 00 00 00,Normal
1597707884.71232,367,8,00 00 00 00 05 00 A0 09,Normal
1597707884.712557,368,8,00 05 0A 00 01 DA 0B 42,Normal
1597707884.712806,44E,8,00 00 00 00 00 00 00 00,Normal
1597707884.713058,520,8,00 00 00 00 00 00 00 00,Normal
1597707884.713307,49F,8,7F FF 00 00 00 03 00 00,Normal
1597707884.713557,572,8,00 00 00 00 00 00 00 00,Normal
1597707884.713795,340,8,00 00 00 24 86 01 CD 30,Normal
1597707884.715632,260,8,06 39 03 30 FF BF 55 33,Normal
1597707884.71587,153,8,20 80 10 FF 00 FF 10 BE,Normal
1597707884.716104,220,8,2A 64 7C 00 00 95 12 58,Normal
1597707884.716351,47F,8,00 2F FF FA 00 78 00 0C,Normal
1597707884.716591,130,8,40 85 88 81 00 00 09 3E,Normal
1597707884.716827,140,8,28 7F 00 6F 20 00 09 6D,Normal
1597707884.717057,329,8,85 C5 7E 8C 32 2E 00 10,Normal
1597707884.720743,356,8,00 00 00 80 16 00 00 00,Normal
1597707884.720908,164,4,00 08 08 43,Normal
1597707884.721141,251,8,E0 04 60 78 00 AF 98 86,Normal
1597707884.72135,2B0,6,A6 07 12 07 F0 FA,Normal
1597707884.721558,366,7,38 DE 0B 39 23 05 01,Normal
1597707884.721807,367,8,00 00 00 00 05 00 9E 09,Normal
1597707884.722046,368,8,00 05 09 00 01 DE 0B 42,Normal
1597707884.72228,381,8,80 78 45 00 00 31 69 05,Normal
1597707884.722507,387,8,EF 6E 6E C6 00 92 01 00,Normal
1597707884.722745,394,8,00 60 00 00 F0 43 9B 98,Normal
1597707884.722922,453,5,00 88 8F 00 B2,Normal
1597707884.72316,38D,8,00 00 49 00 A8 7F FE 25,Normal
1597707884.723396,470,8,15 41 01 04 54 50 54 51,Normal
1597707884.723632,340,8,00 00 00 24 96 01 D5 30,Normal
1597707884.72388,483,8,13 00 00 00 00 00 00 00,Normal
1597707884.724121,420,8,80 1E 00 C8 FC 4F 6A 00,Normal
1597707884.724359,421,8,FE 07 00 FF E3 7F 00 25,Normal
1597707884.724605,50A,8,0A 00 00 00 00 00 00 00,Normal
1597707884.724847,389,8,00 00 00 20 00 00 95 00,Normal
1597707884.7251,559,8,00 00 00 00 00 00 00 00,Normal
1597707884.725369,260,8,06 39 03 30 FF BF 55 06,Normal
1597707884.725782,220,8,2A A4 7C 00 00 95 12 68,Normal
1597707884.726022,153,8,20 80 10 FF 00 FF 20 CE,Normal
1597707884.726375,130,8,28 85 A0 81 00 00 0A CC,Normal
1597707884.726613,140,8,10 7F 00 6F 20 00 0A 4E,Normal
1597707884.726843,329,8,85 C5 7E 8C 32 2E 00 10,Normal
1597707884.730051,391,8,00 00 00 00 00 00 07 50,Normal
1597707884.730211,4F1,4,60 0B 60 71,Normal
1597707884.730729,164,4,00 08 0A 79,Normal
1597707884.730985,251,8,E1 04 61 3A 00 AF B8 86,Normal
1597707884.731187,2B0,6,AC 07 12 07 41 28,Normal
1597707884.731422,386,8,90 C0 A4 00 8C C0 A0 00,Normal
1597707884.73175,356,8,00 00 00 80 16 00 00 00,Normal
1597707884.731958,366,7,38 DE 0B 39 23 05 01,Normal
1597707884.732204,367,8,00 00 00 00 05 00 9E 09,Normal
1597707884.732444,368,8,00 05 08 00 01 DE 0B 42,Normal
1597707884.732614,436,4,00 00 00 04,Normal
1597707884.732863,410,8,60 12 40 00 01 00 00 00,Normal
1597707884.733716,340,8,00 00 00 24 A6 01 FD 30,Normal
1597707884.735605,260,8,06 39 03 30 FF BF 55 15,Normal
1597707884.735842,153,8,20 80 10 FF 00 FF 30 DE,Normal
1597707884.736078,220,8,32 64 7C 00 00 93 12 7E,Normal
1597707884.73632,47F,8,00 30 FF FA 00 78 00 DD,Normal
1597707884.736559,130,8,28 85 84 81 00 00 0B A5,Normal
1597707884.736797,140,8,28 7F 00 6E 20 00 0B CA,Normal
1597707884.737036,329,8,85 C5 7E 8C 32 2E 00 10,Normal
1597707884.738009,492,8,40 FE 0F 00 00 00 00 88,Normal
1597707884.740736,356,8,00 00 00 80 16 00 00 00,Normal
1597707884.740904,164,4,00 08 0C 37,Normal
1597707884.741131,251,8,E3 04 62 9B 00 B1 A8 86,Normal
1597707884.741329,2B0,6,B2 07 11 07 B2 04,Normal
1597707884.741545,366,7,38 E0 0B 39 23 05 01,Normal
1597707884.741793,367,8,00 00 00 00 05 00 A0 09,Normal
1597707884.742029,368,8,00 05 06 00 01 DE 0B 42,Normal
1597707884.742264,381,8,80 88 45 00 00 32 71 05,Normal
1597707884.742502,387,8,F0 70 6F C7 00 98 02 00,Normal
1597707884.742738,394,8,00 80 00 00 F1 43 98 98,Normal
1597707884.742985,412,8,80 00 00 0C 10 00 00 00,Normal
1597707884.743226,38D,8,00 00 49 00 B0 7F FE 31,Normal
1597707884.74346,420,8,90 1E 00 C8 FC 4F 6A 00,Normal
1597707884.743699,340,8,00 00 00 24 B6 01 E5 30,Normal
1597707884.743937,421,8,FE 07 00 FF E3 7F 00 16,Normal
1597707884.744181,389,8,00 00 00 20 00 00 86 00,Normal
1597707884.744358,453,5,00 88 8E 00 C3,Normal
1597707884.744593,470,8,15 41 05 04 54 50 54 55,Normal
1597707884.744765,485,4,02 00 00 00,Normal
1597707884.745,260,8,06 39 03 30 FF C0 53 24,Normal
1597707884.745244,48A,8,00 00 41 40 02 02 20 77,Normal
1597707884.745492,50E,8,00 00 00 20 0A 00 00 00,Normal
1597707884.745735,563,8,C0 03 00 00 00 00 01 01,Normal
1597707884.745975,153,8,20 80 10 FF 00 FF 40 EE,Normal
1597707884.746212,220,8,32 04 7C 00 00 93 12 8E,Normal
1597707884.746446,130,8,44 85 58 81 00 00 0C 6C,Normal
1597707884.746684,140,8,40 7F 00 6E 20 00 0C FA,Normal
1597707884.746934,568,8,00 00 00 8B 80 00 00 00,Normal
1597707884.747181,58B,8,11 00 00 00 00 00 00 00,Normal
1597707884.74741,329,8,D6 C5 7E 8C 32 2E 00 10,Normal
1597707884.750084,391,8,00 00 00 00 00 00 08 EB,Normal
1597707884.750246,4F1,4,60 0B 60 81,Normal
1597707884.750737,164,4,00 08 0E 0D,Normal
1597707884.750985,251,8,E3 04 63 DA 00 B1 D8 86,Normal
1597707884.751183,2B0,6,B8 07 11 07 03 D6,Normal
1597707884.751415,386,8,8E 00 A4 40 8A 40 A0 40,Normal
1597707884.751787,356,8,00 00 00 80 16 00 00 00,Normal
1597707884.751996,366,7,39 DC 0B 39 23 05 01,Normal
1597707884.752238,367,8,00 00 00 00 05 00 A3 09,Normal
1597707884.752484,368,8,00 05 05 00 01 E0 0B 42,Normal
1597707884.752729,4CB,8,80 0A 00 00 00 00 00 00,Normal
1597707884.752977,53B,8,00 00 00 00 00 00 00 00,Normal
1597707884.753227,5A6,8,00 00 00 00 00 00 00 00,Normal
1597707884.753638,340,8,00 00 00 24 C6 01 AD 30,Normal
1597707884.75388,42D,8,00 00 00 00 00 D0 07 FA,Normal
1597707884.75412,484,8,18 01 9A 2E 00 00 FC 3E,Normal
1597707884.754369,53E,8,00 00 00 00 08 85 00 00,Normal
1597707884.75494,260,8,06 39 03 30 FF C0 53 33,Normal
1597707884.755748,47F,8,00 31 FF FA 00 78 00 9B,Normal
1597707884.755987,153,8,20 80 10 FF 00 FF 50 FE,Normal
1597707884.756221,220,8,29 64 7C 00 00 A1 12 95,Normal
1597707884.756459,130,8,34 85 80 81 00 00 0D 5C,Normal
1597707884.756697,140,8,20 7F 00 6F 20 00 0D CB,Normal
1597707884.756928,329,8,D6 C5 7E 8C 32 2E 00 10,Normal
1597707884.760776,490,8,00 00 08 21 00 50 3C 22,Normal
1597707884.760941,164,4,00 08 10 66,Normal
1597707884.761173,251,8,E4 04 64 F8 00 B2 A8 86,Normal
1597707884.761371,2B0,6,BD 07 10 07 34 9F,Normal
1597707884.761621,356,8,00 00 00 80 16 00 00 00,Normal
1597707884.761834,366,7,39 DC 0B 39 23 05 01,Normal
1597707884.762077,367,8,00 00 00 00 05 00 A0 09,Normal
1597707884.762318,368,8,00 05 04 00 01 DC 0B 42,Normal
1597707884.762552,381,8,80 88 45 00 00 33 3D 05,Normal
1597707884.762786,387,8,F1 71 70 C8 00 9D 03 00,Normal
1597707884.763023,38D,8,00 00 49 00 B8 7F FE 3D,Normal
1597707884.763259,394,8,00 A0 00 00 EF 43 99 98,Normal
1597707884.763493,420,8,A0 1E 00 C8 FC 4F 6A 00,Normal
1597707884.763733,340,8,00 00 00 24 D6 01 B5 30,Normal
1597707884.763972,421,8,FE 07 00 FF E3 7F 00 07,Normal
1597707884.764214,389,8,00 00 00 20 00 00 77 00,Normal
1597707884.76439,453,5,00 88 8F 00 D2,Normal
1597707884.764626,470,8,15 41 01 04 54 50 54 59,Normal
1597707884.764875,4A9,8,00 00 00 00 00 00 00 00,Normal
1597707884.765125,53F,8,00 00 00 00 00 00 00 00,Normal
1597707884.765389,260,8,06 39 03 30 FF C0 53 06,Normal
1597707884.765795,220,8,2E C4 7C 00 00 99 12 A0,Normal
1597707884.766033,153,8,20 80 10 FF 00 FF 60 0E,Normal
1597707884.766396,130,8,40 85 8C 81 00 00 0E D8,Normal
1597707884.766634,140,8,28 7F 00 6F 20 00 0E 3E,Normal
1597707884.766864,329,8,D6 C5 7E 8C 32 2E 00 10,Normal
1597707884.770074,391,8,00 00 00 00 00 00 09 F6,Normal
1597707884.770235,4F1,4,40 0B 60 91,Normal
1597707884.77075,164,4,00 08 12 5C,Normal
1597707884.771014,251,8,E4 04 65 0D 00 B2 C8 86,Normal
1597707884.771211,2B0,6,C2 07 10 07 A5 A5,Normal
1597707884.771442,386,8,8E 40 A4 40 8A 40 A0 40,Normal
1597707884.771657,366,7,39 DC 0B 39 23 05 01,Normal
1597707884.771902,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.772141,367,8,00 00 00 00 05 00 A1 09,Normal
1597707884.772382,368,8,00 05 04 00 01 DC 0B 42,Normal
1597707884.772626,479,8,4A 00 00 00 00 00 00 00,Normal
1597707884.773632,340,8,00 00 00 24 E6 01 9D 30,Normal
1597707884.774849,260,8,06 39 04 30 FF C0 53 14,Normal
1597707884.775751,47F,8,00 32 FF FA 00 78 00 51,Normal
1597707884.775989,153,8,20 80 10 FF 00 FF 70 1E,Normal
1597707884.776227,220,8,30 44 7C 00 00 9F 12 B8,Normal
1597707884.776465,130,8,50 85 8C 81 00 00 0F 7C,Normal
1597707884.776702,140,8,14 7F 00 6F 20 00 0F 4E,Normal
1597707884.776932,329,8,D6 C5 7E 8C 32 2E 00 10,Normal
1597707884.780614,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.780778,164,4,00 08 14 12,Normal
1597707884.781,366,7,39 D6 0B 39 23 05 01,Normal
1597707884.781223,251,8,E3 04 66 16 00 B2 B8 86,Normal
1597707884.78142,2B0,6,C7 07 0F 07 26 E5,Normal
1597707884.781663,367,8,00 00 00 00 05 00 A9 09,Normal
1597707884.781909,368,8,00 05 03 00 01 DC 0B 42,Normal
1597707884.782142,381,8,80 88 45 00 00 34 C4 05,Normal
1597707884.782372,387,8,F2 72 71 CA 00 A3 04 00,Normal
1597707884.782614,394,8,00 C0 00 00 F0 43 95 98,Normal
1597707884.782784,436,4,00 00 00 04,Normal
1597707884.783024,38D,8,00 00 49 00 C0 7F FE 79,Normal
1597707884.783257,420,8,B0 1E 00 C8 FC 4F 6A 00,Normal
1597707884.783497,421,8,FE 07 00 FF E3 7F 00 F8,Normal
1597707884.783735,340,8,00 00 00 24 F6 01 85 30,Normal
1597707884.783981,389,8,00 00 00 20 00 00 68 00,Normal
1597707884.784158,453,5,00 88 8F 00 E1,Normal
1597707884.784396,470,8,15 01 04 04 50 50 54 9D,Normal
1597707884.78464,541,8,03 04 41 80 C0 00 00 04,Normal
1597707884.784909,260,8,06 39 04 30 FF C0 53 23,Normal
1597707884.78579,220,8,30 64 7C 00 00 A7 12 C0,Normal
1597707884.786029,153,8,20 80 10 FF 00 FF 80 2E,Normal
1597707884.786405,130,8,48 85 64 81 00 00 00 A6,Normal
1597707884.786646,140,8,34 7F 00 6E 20 00 00 07,Normal
1597707884.786879,329,8,D6 C5 7E 8C 32 2E 00 10,Normal
1597707884.788408,492,8,40 FE 0F 00 00 00 00 4C,Normal
1597707884.790012,391,8,00 00 00 00 00 00 0A D1,Normal
1597707884.790174,4F1,4,40 0B 60 A1,Normal
1597707884.790416,50C,8,00 0E 00 07 06 10 00 B2,Normal
1597707884.790738,164,4,00 08 16 28,Normal
1597707884.790991,251,8,E2 04 67 E3 00 B0 88 86,Normal
1597707884.791199,2B0,6,CC 07 0F 07 87 90,Normal
1597707884.791435,386,8,8F 80 A4 40 8A 00 A0 40,Normal
1597707884.791651,366,7,39 DC 0B 39 23 05 01,Normal
1597707884.791896,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.792137,367,8,00 00 00 00 05 00 A5 09,Normal
1597707884.792378,368,8,00 05 02 00 01 D6 0B 42,Normal
1597707884.792616,48A,8,00 00 61 40 02 02 20 B6,Normal
1597707884.792909,58B,8,11 00 00 00 00 00 00 00,Normal
1597707884.793723,340,8,00 00 00 24 06 01 0D 30,Normal
1597707884.793894,485,4,02 00 00 00,Normal
1597707884.795697,260,8,06 39 04 30 FF C0 53 32,Normal
1597707884.795937,153,8,20 80 10 FF 00 FF 90 3E,Normal
1597707884.796171,220,8,2B 24 7C 00 00 A3 12 D9,Normal
1597707884.796422,47F,8,00 33 FF FA 00 78 00 17,Normal
1597707884.796656,130,8,50 85 70 81 00 00 01 8B,Normal
1597707884.796897,140,8,24 7F 00 6E 20 00 01 A3,Normal
1597707884.797127,329,8,D6 C5 7E 8C 32 2E 00 10,Normal
1597707884.797359,495,8,00 00 61 0A 1D 02 87 6E,Normal
1597707884.797862,500,8,01 07 00 00 0C 00 04 BB,Normal
1597707884.800787,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.800955,164,4,00 08 18 8E,Normal
1597707884.801185,251,8,E2 04 68 2B 00 B0 98 86,Normal
1597707884.801381,2B0,6,D0 07 0E 07 B8 C2,Normal
1597707884.801595,366,7,39 DC 0B 39 23 05 01,Normal
1597707884.801838,367,8,00 00 00 00 05 00 9A 09,Normal
1597707884.802077,368,8,00 05 02 00 01 DC 0B 42,Normal
1597707884.802312,381,8,80 78 45 00 00 35 44 05,Normal
1597707884.80254,387,8,F4 74 72 CB 00 AA 05 00,Normal
1597707884.802776,394,8,00 E0 00 00 F1 43 92 98,Normal
1597707884.802952,453,5,00 88 8E 00 F0,Normal
1597707884.803193,38D,8,00 00 49 00 C8 7F FE 75,Normal
1597707884.803428,420,8,C0 1E 00 C8 FC 4F 6A 00,Normal
1597707884.803669,340,8,00 00 00 24 16 01 15 30,Normal
1597707884.803905,421,8,FE 07 00 FF E3 7F 00 E9,Normal
1597707884.804147,389,8,00 00 00 20 00 00 59 00,Normal
1597707884.804381,470,8,15 41 05 04 54 50 54 61,Normal
1597707884.804893,260,8,06 39 04 30 FF C0 53 05,Normal
1597707884.8058,220,8,2B A4 7C 00 00 A3 12 E9,Normal
1597707884.806038,153,8,20 80 10 FF 00 FF A0 4E,Normal
1597707884.806211,507,4,00 00 00 01,Normal
1597707884.806448,130,8,60 85 98 81 00 00 02 70,Normal
1597707884.806691,140,8,00 7F 00 6E 20 00 02 82,Normal
1597707884.806923,329,8,0F C5 7E 8C 32 2E 00 10,Normal
1597707884.809919,391,8,00 00 00 00 00 00 0B CC,Normal
1597707884.810079,4F1,4,60 0B 60 B1,Normal
1597707884.810789,490,8,00 00 08 21 00 60 3C E3,Normal
1597707884.810953,164,4,00 08 1A B4,Normal
1597707884.811188,251,8,DF 04 69 D4 00 AE 88 86,Normal
1597707884.811388,2B0,6,D4 07 0E 07 E9 B4,Normal
1597707884.811624,386,8,8F C0 A3 40 8A C0 9F 80,Normal
1597707884.811837,366,7,39 DC 0B 39 23 05 01,Normal
1597707884.812083,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.812323,367,8,00 00 00 00 05 00 9D 09,Normal
1597707884.812565,368,8,00 05 01 00 01 DC 0B 42,Normal
1597707884.812817,520,8,00 00 00 00 00 00 00 00,Normal
1597707884.81364,340,8,00 00 00 24 26 01 3D 30,Normal
1597707884.814888,260,8,06 39 03 30 FF C0 53 15,Normal
1597707884.815752,47F,8,00 34 FF FA 00 78 00 D8,Normal
1597707884.815992,153,8,20 80 10 FF 00 FF B0 5E,Normal
1597707884.816233,220,8,31 64 7C 00 00 AF 12 FB,Normal
1597707884.816471,130,8,60 85 84 81 00 00 03 41,Normal
1597707884.816713,140,8,F8 7E 00 6F 20 00 03 3F,Normal
1597707884.816946,329,8,0F C5 7E 8C 32 2E 00 10,Normal
1597707884.82062,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.820784,164,4,00 08 1C FA,Normal
1597707884.821015,251,8,DC 04 6A 19 00 AC 58 86,Normal
1597707884.821213,2B0,6,D8 07 0D 07 2A E8,Normal
1597707884.821425,366,7,39 EE 0B 39 23 05 01,Normal
1597707884.821667,367,8,00 00 00 00 05 00 9C 09,Normal
1597707884.821911,368,8,00 05 01 00 01 DC 0B 42,Normal
1597707884.822144,381,8,80 58 45 00 00 36 B8 05,Normal
1597707884.822374,387,8,F5 75 74 CC 00 B0 06 00,Normal
1597707884.822614,394,8,00 00 00 00 F1 43 90 98,Normal
1597707884.822795,453,5,00 88 8E 00 00,Normal
1597707884.823036,38D,8,00 00 49 00 D0 7F FE 61,Normal
1597707884.823268,420,8,D0 1E 00 C8 FC 4F 6A 00,Normal
1597707884.823505,421,8,FE 07 00 FF E3 7F 00 DA,Normal
1597707884.823743,340,8,00 00 00 24 36 01 25 30,Normal
1597707884.823987,389,8,00 00 00 20 00 00 4A 00,Normal
1597707884.824222,470,8,15 41 01 04 54 50 54 65,Normal
1597707884.82446,484,8,1C 01 9A 2E 00 00 FC 3E,Normal
1597707884.825624,260,8,06 39 03 30 FF C0 51 26,Normal
1597707884.825864,153,8,20 80 10 FF 00 FF C0 6E,Normal
1597707884.826101,220,8,2F C4 7B 00 00 AF 12 06,Normal
1597707884.826433,130,8,68 85 70 81 00 00 04 E6,Normal
1597707884.826675,140,8,14 7F 00 6F 20 00 04 81,Normal
1597707884.826908,329,8,0F C5 7E 8C 32 2E 00 10,Normal
1597707884.829945,391,8,00 00 00 00 00 00 0C 9F,Normal
1597707884.830109,4F1,4,40 0B 60 C1,Normal
1597707884.830744,164,4,00 08 1E C0,Normal
1597707884.830984,251,8,D9 04 6B 24 00 A9 18 86,Normal
1597707884.83118,2B0,6,DB 07 0C 07 1B 8E,Normal
1597707884.83141,386,8,8E 00 A2 80 89 80 9E 40,Normal
1597707884.831625,366,7,39 E4 0B 39 23 05 01,Normal
1597707884.831869,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.832111,367,8,00 00 00 00 05 00 97 09,Normal
1597707884.832355,368,8,00 05 01 00 01 EE 0B 42,Normal
1597707884.832527,436,4,00 00 00 04,Normal
1597707884.83364,340,8,00 00 00 24 46 01 6D 30,Normal
1597707884.83565,260,8,06 39 03 30 FF C0 51 35,Normal
1597707884.835892,153,8,20 80 10 FF 00 FF D0 7E,Normal
1597707884.836126,220,8,2C A4 7B 00 00 B3 12 19,Normal
1597707884.836371,47F,8,00 35 FF FA 00 78 00 9E,Normal
1597707884.836611,130,8,64 85 7C 81 00 00 05 82,Normal
1597707884.836851,140,8,20 7F 00 6F 20 00 05 23,Normal
1597707884.837084,329,8,0F C5 7E 8C 32 2E 00 10,Normal
1597707884.83806,492,8,40 FE 0F 00 00 00 00 00,Normal
1597707884.840632,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.840801,164,4,00 08 00 AB,Normal
1597707884.841036,251,8,D7 04 6C A1 00 A8 18 86,Normal
1597707884.841233,2B0,6,DE 07 0C 07 3C 85,Normal
1597707884.841446,366,7,39 E4 0B 39 23 05 01,Normal
1597707884.841708,367,8,00 00 00 00 05 00 98 09,Normal
1597707884.841928,368,8,00 05 01 00 01 E4 0B 42,Normal
1597707884.842164,381,8,80 38 45 00 00 37 8C 05,Normal
1597707884.842396,387,8,F6 76 75 CE 00 B6 07 00,Normal
1597707884.842632,394,8,00 20 00 00 EF 43 91 98,Normal
1597707884.842813,453,5,00 88 8F 00 11,Normal
1597707884.84305,38D,8,00 00 49 00 D8 7F FE 6D,Normal
1597707884.843285,420,8,E0 1E 00 C8 FC 4F 6A 00,Normal
1597707884.843521,421,8,FE 07 00 FF E3 7F 00 CB,Normal
1597707884.843763,340,8,00 00 00 24 56 01 75 30,Normal
1597707884.844009,389,8,00 00 00 20 00 00 3B 00,Normal
1597707884.844244,470,8,15 41 05 04 54 50 54 69,Normal
1597707884.844414,485,4,02 00 00 00,Normal
1597707884.844656,48A,8,00 00 81 40 02 02 20 CB,Normal
1597707884.844905,568,8,00 00 00 8F 80 00 00 00,Normal
1597707884.845151,58B,8,11 00 00 00 00 00 00 00,Normal
1597707884.845359,593,6,00 00 FF FF FF FF,Normal
1597707884.8457,260,8,06 39 03 30 FF C0 51 08,Normal
1597707884.845939,153,8,20 80 10 FF 00 FF E0 8E,Normal
1597707884.846174,220,8,2C 24 7C 00 00 B3 12 28,Normal
1597707884.846444,130,8,84 85 8C 81 00 00 06 26,Normal
1597707884.846682,140,8,08 7F 00 6E 20 00 06 24,Normal
1597707884.846914,329,8,0F C5 7E 8C 32 2E 00 10,Normal
1597707884.850037,391,8,00 00 00 00 00 00 0D 82,Normal
1597707884.8502,4F1,4,60 0B 60 D1,Normal
1597707884.850745,164,4,00 08 02 91,Normal
1597707884.850987,251,8,D3 04 6D D9 00 A4 F8 85,Normal
1597707884.851185,2B0,6,DF 07 0B 07 4D 21,Normal
1597707884.851419,386,8,8E 40 A2 80 88 C0 9E 40,Normal
1597707884.852069,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.852278,366,7,39 E4 0B 39 23 05 01,Normal
1597707884.85252,367,8,00 00 00 00 05 00 9C 09,Normal
1597707884.852762,368,8,00 05 01 00 01 E4 0B 42,Normal
1597707884.853733,340,8,00 00 00 24 66 01 5D 30,Normal
1597707884.853975,42D,8,00 00 00 00 00 D0 07 FA,Normal
1597707884.854104,4A7,2,01 00,Normal
1597707884.854356,53E,8,00 00 00 00 08 85 00 00,Normal
1597707884.854843,260,8,06 39 03 30 FF C0 51 17,Normal
1597707884.855774,47F,8,00 36 FF FA 00 78 00 54,Normal
1597707884.856014,153,8,20 80 10 FF 00 FF 00 AE,Normal
1597707884.856254,220,8,30 44 7C 00 00 C1 12 3A,Normal
1597707884.856488,130,8,78 85 8C 81 00 00 07 29,Normal
1597707884.856727,140,8,28 7F 00 6F 20 00 07 CB,Normal
1597707884.856959,329,8,0F C5 7E 8C 32 2E 00 10,Normal
1597707884.86078,356,8,00 00 00 80 27 00 00 00,Normal
1597707884.860945,164,4,00 08 04 DF,Normal
1597707884.861172,251,8,CE 04 6E EF 00 A1 A8 85,Normal
1597707884.861371,2B0,6,E1 07 0A 07 BE CF,Normal
1597707884.861588,366,7,39 D6 0B 39 23 05 01,Normal
1597707884.861829,367,8,00 00 00 00 05 00 9B 09,Normal
1597707884.862068,368,8,00 05 00 00 01 E4 0B 42,Normal
1597707884.862311,381,8,80 00 45 00 00 38 19 05,Normal
1597707884.862543,387,8,F7 78 76 CF 00 BC 08 00,Normal
1597707884.862781,394,8,00 40 00 00 F0 43 9D 98,Normal
